Fulica americana/fa32e6d86da464cc1d7669f617c1249b_layer8_filter0_Guided_BP_color.jpg,Fulica americana/6f9c66138a166f42c00a00826e17f265_layer8_filter0_Guided_BP_color.jpg,0.54296065
Egretta caerulea/b7dbf614cb7153307bb4a4578374926f_layer8_filter0_Guided_BP_color.jpg,Ardea alba/213b8873e8266a08e20259c0b0c423e7_layer8_filter0_Guided_BP_color.jpg,0.515762424
Haemorhous mexicanus/face6e07eb800fa62f612a8adc8ff1b6_layer8_filter0_Guided_BP_color.jpg,Ardea alba/34699f8b8cf14652bb19a74388ed48c7_layer8_filter0_Guided_BP_color.jpg,0.508140834
Vanellus vanellus/e540a69197d906ba625b4387ec4b104f_layer8_filter0_Guided_BP_color.jpg,Anas cyanoptera/2f20b1936913111eefe4cbcf2984d61d_layer8_filter0_Guided_BP_color.jpg,0.503478457
Haemorhous mexicanus/75eee28bedaa08fb11c291095e492094_layer8_filter0_Guided_BP_color.jpg,Ardea alba/e0936cbc88654f4565d028c9c5bac9e8_layer8_filter0_Guided_BP_color.jpg,0.439610923
Sphyrapicus nuchalis/651589d30548e7192610c4c239eb398b_layer8_filter0_Guided_BP_color.jpg,Elanoides forficatus/9a6e0da698b8766ff08aca59b53c1252_layer8_filter0_Guided_BP_color.jpg,0.511041244
Larus argentatus/fde4b1f7db4d283a582a0db68f0dfe86_layer8_filter0_Guided_BP_color.jpg,Amazona viridigenalis/d16d1ba5a44837d1a036d9b37ef1eb23_layer8_filter0_Guided_BP_color.jpg,0.488158078
Haliaeetus leucocephalus/d2e383b01f7ab55e7352d884bfb7c0ee_layer8_filter0_Guided_BP_color.jpg,Arenaria interpres/4077dcfc327ba4c26c6e135c06040e8c_layer8_filter0_Guided_BP_color.jpg,0.556069224
Haliaeetus leucocephalus/68066a3a84e63bbe63a8c05f2507537a_layer8_filter0_Guided_BP_color.jpg,Ardea alba/ec7937be07e3800b28319d3fbdc1e80b_layer8_filter0_Guided_BP_color.jpg,0.532648048
Passerina cyanea/ead86690bbd9feb440909b8cc4173ee2_layer8_filter0_Guided_BP_color.jpg,Haemorhous mexicanus/f37dfafabe4544f1884796714e49fb96_layer8_filter0_Guided_BP_color.jpg,0.559805804
Haliaeetus leucocephalus/c194e4b2b1021843f08010a28b1ef9f0_layer8_filter0_Guided_BP_color.jpg,Ardea alba/541bdacf5b28ec001e26e7100ec0917e_layer8_filter0_Guided_BP_color.jpg,0.473761982
Struthio camelus/580d441abbd103a5ec640290725109f3_layer8_filter0_Guided_BP_color.jpg,Gallinula chloropus/6674847d75cdbaa0d1a5ac5287a867bb_layer8_filter0_Guided_BP_color.jpg,0.43674885
Haemorhous mexicanus/83f9e0ab5456b371bf067040f939360d_layer8_filter0_Guided_BP_color.jpg,Elanoides forficatus/9a6e0da698b8766ff08aca59b53c1252_layer8_filter0_Guided_BP_color.jpg,0.4645685
