Hydroprogne caspia/07213de7953067a35ff9def4be8bdf97_layer8_filter0_Guided_BP_color.jpg,Cyanocitta cristata/3755ebf3fd37aeac2e5e4e78816a339f_layer8_filter0_Guided_BP_color.jpg,0.010372101012679269
Calidris alpina/d9f7c085fdc5bbf8ed6347d1e9a8378b_layer8_filter0_Guided_BP_color.jpg,Accipiter cooperii/c50b5abe2cb8ad42ce9016bed6c28827_layer8_filter0_Guided_BP_color.jpg,0.07654127266557445
Haemorhous mexicanus/42627c839e6598d15e808714fd900546_layer8_filter0_Guided_BP_color.jpg,Ardea alba/2e7b975edc114c02705135e770e2a498_layer8_filter0_Guided_BP_color.jpg,0.005096026327088676
Melanerpes carolinus/e990fadde0265eea405a10ae8ffeec99_layer8_filter0_Guided_BP_color.jpg,Cyanocitta cristata/02ddd6a5d88900cb02b65b63f8a6a8df_layer8_filter0_Guided_BP_color.jpg,0.02322224011262545
Phalacrocorax penicillatus/37d4d1e2b97ed825f5bd5cf37bd661d9_layer8_filter0_Guided_BP_color.jpg,Arenaria interpres/4afc8a51414f490836ecd201ad5c91a6_layer8_filter0_Guided_BP_color.jpg,0.02472203507376452
Ardea alba/97f6a0bfc45db941f5d226e06ff983df_layer8_filter0_Guided_BP_color.jpg,Anas cyanoptera/5329e4354bcd63a0bcd57e3efdde7ca3_layer8_filter0_Guided_BP_color.jpg,0.017179786309439008
Haemorhous mexicanus/64d91d6be8e041cb43856f055e8a9653_layer8_filter0_Guided_BP_color.jpg,Haemorhous mexicanus/3c181a5d1c5f1a63964f22c4e6b26266_layer8_filter0_Guided_BP_color.jpg,0.03998927750637129
Passerina cyanea/2720beeed887aff0bfe77f6c66e47e94_layer8_filter0_Guided_BP_color.jpg,Haemorhous mexicanus/45fedfd90d337326b5e27b1ae9778897_layer8_filter0_Guided_BP_color.jpg,0.01242005710418843
Fulica americana/30f97f7aa89f9d8feb40aaff0a4c3a60_layer8_filter0_Guided_BP_color.jpg,Fulica americana/251f2a3a1ef0eb101851171940a4c69f_layer8_filter0_Guided_BP_color.jpg,0.034826127540602145
Sitta pusilla/051151ed3c0204c65cd0dfca810c6f3f_layer8_filter0_Guided_BP_color.jpg,Larus marinus/8dde4475d71fb259896032cd89311004_layer8_filter0_Guided_BP_color.jpg,0.1001335906088739
Egretta caerulea/b7139ebcf81b01546a71a373eb3ff6c3_layer8_filter0_Guided_BP_color.jpg,Ardea alba/705015b35c5d3ff61dcfcb8efe2d5de6_layer8_filter0_Guided_BP_color.jpg,0.03966142865340171
Bonasa umbellus/637bcb877fa351821ffc6940cc72d4c8_layer8_filter0_Guided_BP_color.jpg,Ardea alba/964f0567cf3643d5f3d2914c3f17a446_layer8_filter0_Guided_BP_color.jpg,0.014812377075616553
